4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1
4,4,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-1,-1,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,4,4,4,4,4,4,4,-1,-1,4,-1,4,-1,-1
4,4,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,4,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,4,4,-1,-1,4,4,4,4,4,4,4,4,-1,4,-1,-1,4,-1,-1,-1,-1,-1,4,-1,-1,4,-1,4,4,-1
4,4,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,4,4,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,4,-1,4,4,-1,-1,4,-1,-1,4,-1,4,-1,-1
4,4,4,4,4,4,4,-1,-1,4,4,-1,4,4,4,4,4,-1,-1,4,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,4,-1,-1,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,4,4,4,4,4,4,-1,-1,-1,4,-1,-1,-1,-1,-1,4,-1,4,4,4,-1,-1,-1,4,-1,4,4,-1,-1,4,4,4,4,4,4,4,-1,-1,4,-1,-1,4,-1,4,4,-1,-1,4,-1,-1,4,-1,4,-1,4
4,-1,-1,-1,-1,-1,4,-1,-1,4,4,-1,4,-1,-1,-1,-1,-1,-1,4,-1,-1,4,4,-1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,4,4,4,-1,-1,4,-1,4,4,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,-1,-1,4,-1,4,4,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,4,-1,4,4,-1,-1,-1,-1,4,4,-1,-1,4,-1,-1,-1,-1,-1,4,-1,4,12,4,-1,-1,-1,4,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,4,-1,-1,4,-1,4,4,-1,-1,4,-1,-1,4,-1,4,-1,-1
4,-1,-1,-1,-1,-1,4,-1,-1,4,4,-1,4,-1,-1,-1,-1,-1,-1,4,-1,-1,4,4,-1,4,-1,-1,4,-1,4,-1,4,4,-1,-1,4,12,4,-1,-1,4,-1,4,-1,-1,-1,-1,-1,4,-1,-1,-1,4,-1,4,4,4,-1,4,-1,4,-1,-1,-1,-1,-1,4,-1,4,-1,-1,4,-1,-1,4,-1,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,4,-1,4,-1,-1,-1,-1,-1,-1,4,-1,-1,4,-1,-1,-1,-1,-1,4,-1,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,4,-1,-1,4,-1,4,4,-1,-1,4,-1,-1,4,-1,4,4,-1
4,15,-1,-1,4,-1,4,-1,-1,4,4,-1,4,-1,-1,4,4,-1,-1,4,-1,-1,4,4,-1,4,-1,-1,4,-1,-1,-1,12,4,-1,-1,4,4,4,-1,-1,4,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,4,4,4,12,4,4,4,-1,4,-1,-1,-1,-1,-1,4,-1,4,-1,-1,4,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,4,-1,-1,-1,-1,4,4,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,4,-1,-1,4,-1,4,4,-1,-1,4,-1,-1,4,-1,4,-1,-1
4,4,-1,-1,4,-1,4,-1,-1,4,4,-1,4,-1,-1,4,4,-1,-1,4,-1,-1,4,4,-1,4,4,4,4,-1,-1,4,4,4,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,4,4,-1,4,4,4,-1,-1,-1,4,-1,4,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,4,-1,-1,-1,4,4,4,4,4,4,4,4,4,-1,-1,-1,4,-1,-1,-1,4,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,-1,-1,4,-1,-1,4,-1,4,4,-1,-1,4,-1,-1,4,-1,4,-1,4
